,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,attached_garage,has_basement,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale
1227,6,1946,1,0,0.0,3,0.0,747.0,1639,1,3,240.0,1,154400,0.0,1,0,1,0,0,0,1,0,0,0,0
1228,8,1976,1,0,289.0,4,0.0,1142.0,2715,3,3,831.0,1,299800,1.0,1,0,1,0,0,0,0,0,0,0,0
1229,5,1934,0,0,0.0,3,0.0,585.0,1112,2,2,226.0,0,63000,0.0,1,0,1,0,0,0,0,0,0,0,0
1230,5,1961,0,0,56.0,4,0.0,964.0,964,1,2,784.0,1,137500,0.0,1,0,1,0,0,0,0,1,0,0,0
1231,6,1977,0,0,424.0,4,0.0,1330.0,2872,2,2,619.0,1,272000,1.0,1,1,1,0,0,0,0,0,0,0,0
1232,6,1992,0,0,106.0,3,0.0,1158.0,1167,2,3,400.0,1,173000,1.0,1,0,1,0,0,0,0,0,0,0,0
1233,7,1979,0,0,0.0,3,1.0,1524.0,1524,2,2,478.0,1,245000,1.0,1,0,1,0,0,0,0,1,0,0,0
1234,5,1980,0,0,180.0,3,1.0,936.0,936,1,2,672.0,1,140000,0.0,1,0,0,1,0,0,0,0,0,0,0
1235,7,2007,0,0,220.0,3,0.0,1264.0,2696,2,4,792.0,1,383970,1.0,1,0,1,0,0,0,0,0,0,0,0
1236,4,1954,1,0,60.0,3,0.0,954.0,1482,2,2,609.0,1,125000,0.0,1,0,1,0,0,0,0,0,0,0,0
1237,5,1972,0,0,0.0,3,0.0,768.0,768,1,2,396.0,1,133000,0.0,1,0,1,0,0,0,0,0,0,0,0
1238,8,2008,0,0,72.0,3,0.0,1468.0,1468,2,3,898.0,1,244600,1.0,1,0,1,0,0,0,0,0,0,0,0
1239,5,1968,0,0,0.0,3,0.0,912.0,1044,1,2,372.0,1,139000,1.0,1,0,1,0,0,0,0,0,0,0,0
1240,5,1953,1,0,88.0,3,0.0,1036.0,1036,1,2,312.0,1,112900,1.0,1,0,1,0,0,0,0,0,0,0,0
1241,5,1910,0,0,0.0,3,0.0,680.0,1360,1,2,330.0,1,111000,1.0,1,0,0,1,0,0,0,0,0,0,0
1242,6,1957,0,0,387.0,3,0.0,1392.0,1392,1,2,458.0,1,166000,1.0,1,0,1,0,0,0,0,0,0,0,0
1243,7,1997,1,0,1600.0,3,0.0,975.0,1950,2,3,576.0,1,239000,0.0,1,0,0,0,1,0,0,0,0,0,0
1244,7,1997,0,0,200.0,4,1.0,1344.0,1344,2,2,784.0,1,209200,1.0,1,0,0,1,0,0,0,0,0,0,0
1245,5,1971,0,0,0.0,3,0.0,1484.0,1484,2,2,487.0,1,175000,1.0,1,0,1,0,0,0,0,0,0,0,0
1246,7,2003,1,0,418.0,3,0.0,1760.0,1760,2,3,583.0,1,269500,1.0,1,0,1,0,0,0,0,0,0,1,0
1247,7,1999,0,0,0.0,3,0.0,1037.0,2322,2,2,400.0,1,225000,1.0,1,0,1,0,0,0,0,0,0,0,0
1248,8,1985,0,0,0.0,3,1.0,1742.0,1742,2,3,564.0,1,275000,1.0,1,0,1,0,0,0,0,1,0,0,0
1249,5,1941,0,0,0.0,3,0.0,768.0,1376,1,2,240.0,1,105000,1.0,1,0,1,0,0,0,0,0,0,0,0
1250,5,1966,0,0,1047.0,3,0.0,1024.0,1086,1,2,484.0,1,159950,1.0,1,0,1,0,0,0,0,0,0,0,0
1251,5,1916,0,0,0.0,3,0.0,660.0,1656,2,2,180.0,0,135000,0.0,1,0,1,0,0,0,0,0,0,0,0
1252,8,2007,0,0,0.0,3,1.0,2108.0,2122,2,3,938.0,1,345474,1.0,1,0,1,0,0,0,0,0,0,1,0
1253,5,1926,0,0,0.0,2,0.0,1008.0,1522,2,2,0.0,0,102000,0.0,1,0,1,0,0,0,0,0,0,0,0
1254,7,1971,0,0,652.0,3,0.0,1696.0,1696,2,2,625.0,1,198000,1.0,1,0,1,0,0,0,1,0,0,0,0
1255,8,2007,0,0,100.0,3,0.0,1034.0,2078,2,4,836.0,1,339750,1.0,1,0,0,0,1,0,0,0,0,0,0
1256,5,1936,0,0,0.0,3,0.0,796.0,1466,2,3,566.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0
1257,5,1951,0,0,0.0,3,0.0,876.0,876,1,2,576.0,1,94000,0.0,1,0,1,0,0,0,0,0,0,0,0
1258,7,2006,0,0,0.0,3,0.0,851.0,1737,2,3,578.0,1,203160,1.0,1,0,1,0,0,0,0,0,0,0,0
1259,7,2006,0,0,0.0,3,0.0,1652.0,1662,2,4,711.0,1,291000,1.0,1,0,0,0,1,0,0,0,0,0,0
1260,6,2002,0,0,0.0,3,0.0,1010.0,2267,2,3,390.0,1,200000,1.0,1,0,1,0,0,0,0,0,0,0,0
1261,5,1967,0,0,0.0,3,0.0,1584.0,1584,2,2,506.0,1,119000,0.0,1,0,1,0,0,0,0,0,0,0,0
1262,1,1946,0,0,0.0,2,0.0,0.0,334,1,1,0.0,0,39300,0.0,0,0,1,0,0,0,0,0,0,0,0
1263,4,1922,0,0,0.0,3,0.0,796.0,796,1,2,0.0,0,55000,0.0,1,0,0,1,0,0,0,0,0,0,0
1264,7,2002,0,0,0.0,3,0.0,952.0,1812,2,2,469.0,1,205000,1.0,1,0,0,0,1,0,0,0,0,0,0
1265,6,1972,0,0,504.0,3,0.0,525.0,1092,1,2,264.0,1,108000,0.0,1,0,0,1,0,0,0,0,0,0,1
1266,5,1967,0,0,0.0,3,0.0,1632.0,1632,2,2,576.0,0,143000,1.0,1,0,1,0,0,0,0,0,0,0,0
1267,7,1920,0,0,0.0,3,0.0,824.0,3082,2,2,672.0,1,197000,0.0,1,0,1,0,0,0,0,0,0,0,0
1268,7,2007,0,0,0.0,3,0.0,813.0,1665,2,3,562.0,1,205950,1.0,1,0,0,0,1,0,0,0,0,0,0
1269,6,1968,0,0,365.0,3,0.0,702.0,1743,1,2,539.0,1,175000,1.0,1,0,1,0,0,0,0,0,0,0,0
1270,8,2003,1,0,0.0,3,0.0,1054.0,2048,2,3,552.0,1,301000,0.0,1,0,0,0,1,0,0,0,0,0,0
1271,7,2007,0,0,166.0,3,0.0,1314.0,1314,2,3,626.0,1,230000,1.0,1,0,1,0,0,0,0,0,0,1,0
1272,7,2003,0,0,163.0,3,0.0,1405.0,1405,2,3,478.0,1,171750,1.0,1,0,1,0,0,0,0,0,0,1,0
1273,7,1920,0,0,0.0,3,0.0,931.0,1027,1,3,0.0,0,120000,0.0,1,0,0,1,0,0,0,0,0,0,0
1274,5,1930,0,0,0.0,4,0.0,741.0,1324,1,3,180.0,1,110000,0.0,1,0,0,1,0,0,0,0,0,0,0
1275,5,1970,0,0,0.0,3,0.0,925.0,1422,1,2,576.0,1,155000,0.0,1,0,1,0,0,0,0,0,0,0,0
1276,6,1923,0,0,0.0,3,0.0,1200.0,1200,1,2,312.0,1,125000,0.0,1,0,0,1,0,0,0,0,0,0,0
1277,7,1910,0,0,0.0,4,0.0,560.0,1690,2,3,624.0,1,156500,0.0,1,0,1,0,0,0,0,0,0,0,0
1278,6,1977,0,0,46.0,3,0.0,506.0,1212,1,2,492.0,1,151000,1.0,1,0,1,0,0,0,0,0,0,0,0
1279,6,1957,1,0,143.0,3,0.0,1105.0,1105,1,2,308.0,1,135000,0.0,1,0,1,0,0,0,0,0,0,0,0
1280,4,1972,0,0,0.0,3,0.0,546.0,1092,1,2,253.0,1,79400,1.0,1,0,0,1,0,0,0,0,0,0,0
1281,6,2005,0,0,240.0,3,0.0,1358.0,1358,2,3,484.0,1,213000,1.0,1,0,1,0,0,0,0,0,0,1,0
1282,6,1998,0,0,0.0,3,0.0,794.0,1796,2,2,546.0,1,211000,1.0,1,0,1,0,0,0,0,1,0,0,0
1283,5,1961,0,0,0.0,3,0.0,1800.0,1800,2,2,0.0,0,130000,0.0,1,0,1,0,0,0,0,0,0,0,0
1284,6,1925,0,0,0.0,3,0.0,976.0,1608,2,3,216.0,1,137450,0.0,1,0,1,0,0,0,0,0,0,0,0
1285,4,1976,0,0,0.0,3,0.0,1281.0,1620,2,2,490.0,1,150000,1.0,1,0,1,0,0,0,0,0,0,0,0
1286,5,1941,0,0,0.0,3,0.0,616.0,1111,1,2,200.0,1,95000,0.0,1,0,1,0,0,0,0,0,0,0,0
1287,7,1999,0,0,360.0,3,0.0,744.0,1501,2,2,440.0,1,179400,0.0,1,0,0,0,1,0,0,0,0,0,0
1288,5,2007,0,0,0.0,3,0.0,725.0,1588,3,3,561.0,1,212109,1.0,1,0,0,0,1,0,0,0,0,0,0
1289,5,1961,1,0,203.0,3,0.0,1235.0,1235,1,2,480.0,1,98600,1.0,1,0,1,0,0,0,0,0,0,0,0
1290,5,1948,1,0,0.0,4,0.0,409.0,1325,2,3,576.0,1,216000,0.0,1,0,1,0,0,0,0,0,0,0,0
1291,8,2000,0,0,322.0,3,0.0,1160.0,2234,2,3,768.0,1,300000,1.0,1,0,1,0,0,0,0,0,1,0,0
1292,5,1971,0,0,82.0,3,0.0,372.0,1109,1,2,288.0,1,139000,1.0,1,0,1,0,0,0,0,0,0,0,0
1293,5,1963,0,0,0.0,3,0.0,1000.0,1000,1,2,575.0,1,164000,1.0,1,0,1,0,0,0,0,0,0,0,0
1294,6,1980,0,0,0.0,4,0.0,516.0,1045,1,2,462.0,1,123900,0.0,1,0,0,1,0,0,0,0,0,0,0
1295,6,1997,0,0,0.0,3,0.0,1405.0,1337,2,3,522.0,1,177000,1.0,1,0,0,1,0,0,0,0,0,0,0
1296,4,1958,0,0,0.0,3,0.0,808.0,1315,2,2,436.0,1,99500,0.0,1,0,0,1,0,0,0,0,0,0,0
1297,6,2006,0,0,0.0,3,0.0,1326.0,1326,2,3,427.0,1,174190,1.0,1,0,1,0,0,0,0,0,0,0,0
1298,7,2005,0,0,0.0,3,0.0,600.0,1200,2,3,480.0,1,151000,0.0,1,0,0,0,1,0,0,0,0,0,0
1299,5,1972,0,0,0.0,3,0.0,796.0,796,1,2,336.0,1,131900,0.0,1,0,1,0,0,0,0,0,0,0,0
1300,5,1977,0,0,0.0,3,0.0,716.0,1432,1,2,531.0,1,157000,1.0,1,0,1,0,0,0,0,0,0,0,0
1301,5,1920,1,0,0.0,4,0.0,672.0,1344,1,2,468.0,1,147000,0.0,1,0,0,1,0,0,0,0,0,0,0
1302,7,2004,0,0,0.0,3,0.0,716.0,1432,2,3,432.0,1,188500,1.0,1,0,1,0,0,0,0,0,0,0,0
1303,7,2005,0,0,240.0,3,0.0,1364.0,1364,2,3,484.0,1,185850,1.0,1,0,1,0,0,0,0,0,0,1,0
1304,5,1965,0,0,0.0,3,0.0,984.0,984,1,2,310.0,1,126000,1.0,1,0,1,0,0,0,0,1,0,0,0
1305,5,1959,1,0,0.0,3,0.0,864.0,864,1,2,308.0,1,118000,0.0,1,0,1,0,0,0,0,0,0,0,0
1306,9,2006,0,0,165.0,3,1.0,1612.0,1612,2,4,556.0,1,319900,1.0,1,0,1,0,0,1,0,0,0,0,0
1307,6,1984,0,0,0.0,3,0.0,1003.0,1003,1,2,588.0,1,142500,0.0,1,0,1,0,0,0,0,1,0,0,0
1308,5,1950,0,0,0.0,3,0.0,1200.0,1200,1,2,246.0,1,129900,1.0,1,0,1,0,0,0,0,0,0,0,0
1309,7,2005,0,0,94.0,3,0.0,1368.0,1368,2,3,474.0,1,202500,1.0,1,0,1,0,0,0,0,0,0,1,0
1310,5,1950,0,0,0.0,3,0.0,0.0,1640,1,2,394.0,1,131000,1.0,0,0,1,0,0,0,0,0,0,0,0
1311,6,1997,0,0,0.0,4,1.0,1838.0,1838,2,2,721.0,1,185000,1.0,1,0,0,1,0,0,0,0,0,0,0
1312,6,1978,0,0,0.0,3,0.0,855.0,1456,2,2,440.0,1,138000,1.0,1,0,1,0,0,0,0,0,0,0,0
1313,6,1910,0,0,0.0,3,0.0,684.0,1368,1,2,216.0,0,114504,0.0,1,0,0,1,0,0,0,0,0,0,0
1314,5,1964,1,0,50.0,4,1.0,980.0,1020,2,2,528.0,1,165000,0.0,1,0,1,0,0,0,0,0,0,0,0
1315,5,1900,0,0,0.0,3,0.0,540.0,1440,1,2,352.0,1,79000,1.0,1,0,0,1,0,0,0,0,0,0,0
1316,6,1947,0,0,0.0,4,0.0,1004.0,1664,2,2,420.0,1,159000,0.0,1,0,0,1,0,0,0,0,0,0,0
1317,4,1960,0,0,0.0,3,0.0,1100.0,1100,1,2,312.0,1,141000,1.0,1,0,1,0,0,0,0,0,0,0,0
1318,6,1964,1,0,112.0,3,0.0,1008.0,1488,1,2,430.0,1,167000,1.0,1,0,1,0,0,0,0,1,0,0,0
1319,7,1990,1,0,0.0,3,0.0,910.0,1442,2,3,719.0,1,179900,1.0,1,0,1,0,0,0,0,0,0,0,0
1320,6,1963,1,0,0.0,3,0.0,1045.0,1045,1,2,264.0,1,127000,1.0,1,0,1,0,0,0,0,0,0,0,0
1321,6,2002,0,0,0.0,3,0.0,1487.0,1419,2,3,543.0,1,190000,1.0,1,0,0,1,0,0,0,0,0,0,0
1322,5,1964,0,0,30.0,3,0.0,1420.0,1452,1,2,572.0,1,158450,0.0,1,0,1,0,0,0,0,0,0,0,0
1323,5,1963,0,0,0.0,3,0.0,520.0,1464,2,2,480.0,1,175000,1.0,1,0,1,0,0,0,0,0,0,0,0
1324,9,2006,0,0,160.0,3,1.0,1746.0,1746,2,4,758.0,1,377500,1.0,1,0,1,0,0,1,0,1,0,0,0
1325,7,2005,0,0,0.0,3,0.0,1734.0,1734,2,3,660.0,1,260000,1.0,1,0,1,0,0,0,0,0,0,0,0
1326,8,2006,0,0,304.0,3,1.0,1976.0,1976,2,3,908.0,1,440000,1.0,1,0,1,0,0,0,0,0,0,1,0
1327,7,2001,0,0,0.0,3,0.0,1212.0,1212,2,3,573.0,1,178000,1.0,1,0,1,0,0,0,0,0,0,0,0
1328,5,1968,1,0,168.0,3,0.0,1052.0,1052,1,2,288.0,1,138500,1.0,1,0,1,0,0,0,0,0,0,0,0
1329,5,1962,1,0,0.0,3,0.0,1057.0,1057,1,2,576.0,1,132000,0.0,1,0,1,0,0,0,0,0,0,0,0
1330,6,1953,0,0,0.0,3,0.0,1000.0,1609,1,2,305.0,1,149900,1.0,1,0,1,0,0,0,0,0,0,0,0
1331,7,1945,0,0,0.0,3,0.0,672.0,1668,1,3,252.0,1,108000,1.0,1,0,0,1,0,0,1,0,0,0,0
1332,5,1975,1,0,0.0,3,0.0,924.0,924,1,2,280.0,1,110000,0.0,1,0,1,0,0,0,0,0,0,0,0
1333,6,1980,0,0,0.0,3,0.0,561.0,1229,1,2,462.0,1,124000,1.0,1,0,0,1,0,0,0,0,0,0,0
1334,4,1956,0,0,0.0,3,0.0,882.0,882,1,2,0.0,1,103200,0.0,1,0,1,0,0,0,0,0,0,0,0
1335,7,2006,0,0,0.0,3,0.0,1352.0,1352,2,3,466.0,1,194000,1.0,1,0,0,0,1,0,0,0,0,0,0
1336,5,1968,0,0,0.0,3,0.0,948.0,948,1,2,300.0,1,108000,1.0,1,0,1,0,0,0,0,0,0,0,0
1337,5,1961,0,0,0.0,3,0.0,864.0,864,1,2,440.0,1,122000,1.0,1,0,1,0,0,0,0,0,0,0,0
1338,7,1980,0,0,0.0,3,0.0,430.0,1700,2,3,450.0,1,148400,0.0,1,0,1,0,0,1,0,0,0,0,0
1339,5,1958,0,0,0.0,2,0.0,1276.0,1276,1,2,350.0,1,60000,1.0,1,0,1,0,0,0,0,0,0,0,0
1340,7,1994,0,0,251.0,3,0.0,1602.0,1626,2,3,534.0,1,226500,1.0,1,0,1,0,0,0,0,0,0,0,0
1341,2,1949,0,0,0.0,3,0.0,480.0,480,0,2,308.0,1,35311,0.0,1,0,0,0,0,0,0,0,0,0,0
1342,6,1975,0,0,355.0,3,1.0,976.0,1012,2,2,0.0,1,127500,0.0,1,0,1,0,0,0,0,1,0,0,0
1343,5,1984,0,0,0.0,3,0.0,864.0,889,1,2,484.0,1,137500,1.0,1,0,1,0,0,0,0,0,0,0,0
1344,6,1977,1,0,0.0,3,0.0,1029.0,1117,1,2,542.0,1,147000,1.0,1,0,1,0,0,0,0,1,0,0,0
1345,8,2004,0,0,132.0,3,0.0,1117.0,2452,3,3,691.0,1,309000,1.0,1,0,1,0,0,0,0,0,0,1,0
1346,7,1971,1,0,0.0,4,0.0,1803.0,2365,2,4,551.0,1,315000,1.0,1,0,1,0,0,0,1,0,0,0,0
1347,5,1965,0,0,300.0,3,0.0,912.0,912,1,3,576.0,1,147000,0.0,1,0,1,0,0,0,0,0,0,0,0
1348,8,2006,1,0,0.0,3,0.0,1520.0,1567,2,4,648.0,1,264561,1.0,1,0,1,0,0,0,0,0,0,0,0
1349,5,1955,0,0,0.0,3,0.0,384.0,1360,1,2,572.0,1,130000,0.0,1,0,1,0,0,0,1,0,0,0,0
1350,6,2000,0,0,456.0,3,0.0,756.0,1525,2,3,440.0,1,177000,0.0,1,0,0,0,1,0,0,0,0,0,0
1351,5,1930,0,0,0.0,3,0.0,780.0,1200,1,2,0.0,1,119000,0.0,1,0,0,1,0,0,0,0,0,0,0
1352,7,2004,0,0,0.0,3,0.0,1073.0,1073,2,2,246.0,1,157000,0.0,1,0,1,0,0,0,0,0,0,0,0
1353,5,1968,1,0,188.0,3,0.0,1051.0,1159,1,2,336.0,1,158000,1.0,1,0,1,0,0,0,0,0,0,0,0
1354,4,1955,0,0,0.0,3,0.0,1190.0,1540,1,1,352.0,1,115000,0.0,1,0,1,0,0,0,0,0,0,0,0
1355,5,1977,0,0,0.0,3,0.0,894.0,894,1,2,308.0,1,120750,0.0,1,0,1,0,0,0,0,0,0,0,0
1356,4,1970,0,0,80.0,3,0.0,546.0,1092,1,2,286.0,1,75000,1.0,1,0,0,1,0,0,0,0,0,0,0
1357,6,1974,0,0,144.0,3,0.0,1430.0,1430,2,2,484.0,1,192000,1.0,1,0,1,0,0,0,0,0,0,0,0
1358,6,1978,0,0,200.0,3,1.0,960.0,1040,1,2,616.0,1,160500,0.0,1,0,1,0,0,0,0,1,0,0,0
1359,7,2006,0,0,306.0,3,0.0,1494.0,1494,2,3,840.0,1,279500,1.0,1,0,1,0,0,0,0,0,0,0,0
1360,5,1963,0,0,0.0,3,0.0,981.0,1075,1,3,440.0,1,148000,0.0,1,0,1,0,0,0,0,0,0,0,0
1361,5,1967,0,0,0.0,2,0.0,992.0,992,1,3,294.0,1,145000,1.0,1,0,1,0,0,0,0,0,0,0,0
1362,8,1993,0,0,0.0,4,0.0,1338.0,2520,2,3,796.0,1,310000,1.0,1,0,1,0,0,0,0,0,1,0,0
1363,6,1963,0,0,379.0,3,0.0,1083.0,1146,1,2,294.0,1,165000,1.0,1,0,1,0,0,0,0,0,0,0,0
1364,8,1994,1,0,528.0,3,0.0,1629.0,2448,2,3,711.0,1,402000,1.0,1,0,1,0,0,0,0,1,1,0,0
1365,7,2005,0,0,0.0,3,0.0,1026.0,1958,2,3,936.0,1,250000,1.0,1,0,0,0,1,0,0,0,0,0,0
1366,4,1970,0,0,0.0,3,0.0,630.0,630,1,2,0.0,1,73000,0.0,1,0,0,1,0,0,0,0,0,0,0
1367,5,1974,0,0,0.0,3,0.0,896.0,1792,2,2,0.0,1,136000,0.0,1,0,1,0,0,0,0,0,0,0,0
1368,9,2005,1,0,278.0,3,0.0,1560.0,1565,2,4,556.0,1,282500,1.0,1,0,1,0,0,0,0,0,0,1,0
1369,4,1995,0,0,0.0,3,0.0,1680.0,1680,2,3,628.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0
1370,6,1967,0,0,0.0,3,0.0,1040.0,1040,1,2,480.0,1,163000,1.0,1,0,1,0,0,0,0,0,0,0,0
1371,8,1995,0,0,513.0,3,0.0,1318.0,2531,2,3,752.0,1,290000,1.0,1,0,1,0,0,0,0,0,1,0,0
1372,8,1996,0,0,526.0,4,0.0,1325.0,2538,2,3,933.0,1,330000,1.0,1,0,1,0,0,0,0,0,1,0,0
1373,6,1973,0,0,504.0,3,0.0,483.0,987,1,2,264.0,1,111000,0.0,1,0,0,1,0,0,0,0,0,0,1
1374,6,1999,0,0,148.0,3,0.0,840.0,1755,2,2,530.0,1,214000,1.0,1,0,1,0,0,0,0,1,0,0,0
1375,5,1953,0,0,84.0,3,0.0,1152.0,1152,1,2,636.0,1,137500,0.0,1,0,1,0,0,0,0,0,0,0,0
1376,7,2003,0,0,0.0,3,0.0,926.0,1884,2,4,581.0,1,240900,1.0,1,0,0,0,1,0,0,0,0,0,0
1377,7,2002,1,0,0.0,3,0.0,1569.0,1611,2,3,1231.0,1,250000,1.0,1,0,1,0,0,0,0,0,0,0,0
1378,5,1976,0,0,0.0,4,1.0,1437.0,1437,2,3,528.0,1,218000,1.0,1,0,1,0,0,0,0,0,0,0,0
1379,7,1993,0,0,194.0,3,0.0,1148.0,2075,2,3,473.0,1,255000,1.0,1,0,1,0,0,0,0,0,0,0,0
1380,7,2006,1,0,27.0,3,0.0,1670.0,1670,2,3,690.0,1,240000,1.0,1,0,1,0,0,1,0,1,0,0,0
1381,8,2006,1,0,0.0,3,0.0,2140.0,2140,2,3,894.0,1,360000,1.0,1,0,1,0,0,0,0,0,0,0,0
1382,5,1965,0,0,0.0,4,1.0,1219.0,1265,2,3,502.0,1,179900,1.0,1,0,1,0,0,0,0,0,0,0,0
1383,5,1946,0,0,0.0,3,0.0,1598.0,3086,3,4,0.0,1,200500,0.0,1,0,1,0,0,0,1,0,0,0,0
1384,3,1910,0,0,0.0,3,0.0,600.0,968,1,2,0.0,1,37900,0.0,1,0,0,1,0,0,0,0,0,0,0
1385,8,2001,0,0,86.0,3,0.0,1267.0,1312,2,3,471.0,1,180500,1.0,1,0,1,0,0,0,0,0,0,0,0
1386,7,2000,1,0,23.0,3,0.0,1168.0,2787,4,2,820.0,1,269500,1.0,1,0,1,0,0,0,0,0,0,0,0
1387,7,2003,0,0,0.0,3,1.0,847.0,1733,2,3,433.0,1,225000,1.0,1,0,1,0,0,0,0,0,0,0,0
1388,6,1940,0,0,0.0,3,0.0,720.0,1215,1,3,720.0,1,141000,0.0,1,0,0,1,0,0,0,0,0,0,0
1389,9,2008,1,0,284.0,3,0.0,1739.0,1743,2,4,927.0,1,335000,1.0,1,0,1,0,0,0,0,0,0,1,0
1390,9,1981,0,1,0.0,3,1.0,1842.0,1842,0,3,894.0,1,385000,1.0,1,0,1,0,0,0,0,0,0,0,0
1391,7,1965,0,0,176.0,3,0.0,768.0,1986,2,2,486.0,1,205000,1.0,1,0,1,0,0,0,0,0,0,0,0
1392,7,2004,0,0,106.0,3,0.0,1422.0,1422,2,3,626.0,1,179600,1.0,1,0,1,0,0,0,0,0,0,0,0
1393,4,1951,0,0,0.0,3,0.0,836.0,1220,1,2,396.0,1,102000,0.0,1,0,1,0,0,0,0,0,0,0,0
1394,5,1977,0,0,0.0,3,0.0,1126.0,1126,2,4,540.0,1,175000,1.0,1,0,1,0,0,0,0,0,0,0,0
1395,5,1956,1,0,0.0,3,0.0,1015.0,1384,1,2,896.0,1,159000,1.0,1,0,1,0,0,0,0,0,0,0,0
1396,6,1976,1,0,84.0,3,0.0,1127.0,1127,1,2,480.0,1,135000,0.0,1,0,1,0,0,0,0,0,0,0,0
1397,6,1954,0,0,0.0,3,0.0,994.0,1855,2,2,325.0,1,136900,1.0,1,0,1,0,0,0,0,0,0,0,0
1398,5,1961,0,0,0.0,3,0.0,912.0,1236,1,2,288.0,1,135000,1.0,1,0,1,0,0,0,0,0,0,0,0
1399,8,1999,0,0,673.0,3,0.0,1252.0,2365,2,3,856.0,1,337000,1.0,1,0,1,0,0,0,0,0,1,0,0
1400,6,1968,0,0,220.0,3,0.0,1054.0,2654,2,3,619.0,1,250000,1.0,1,1,1,0,0,0,0,0,0,0,0
1401,8,1996,0,0,402.0,3,0.0,1236.0,2340,2,3,787.0,1,306000,1.0,1,0,1,0,0,0,0,0,0,0,0
1402,5,1987,0,0,0.0,4,1.0,1200.0,1200,3,2,0.0,1,179000,0.0,1,0,1,0,0,0,0,0,0,0,0
1403,7,2007,0,0,0.0,3,0.0,689.0,1392,2,3,540.0,1,146000,0.0,1,0,0,0,1,0,0,0,0,0,0
1404,6,1915,0,0,0.0,3,0.0,1138.0,2180,1,2,720.0,0,161000,0.0,1,0,0,1,0,0,0,0,0,0,0
1405,7,1986,0,0,340.0,3,0.0,1277.0,1501,2,3,512.0,1,241500,1.0,1,0,1,0,0,0,0,0,0,0,0
1406,4,1961,0,0,192.0,2,0.0,1029.0,1029,1,2,261.0,1,118500,1.0,1,0,1,0,0,0,0,0,0,0,0
1407,5,1958,1,0,120.0,3,0.0,1062.0,1352,1,3,288.0,1,130000,1.0,1,0,1,0,0,0,0,0,0,0,0
1408,5,1940,0,0,279.0,3,0.0,808.0,1072,1,2,379.0,1,130000,0.0,1,0,0,1,0,0,0,0,0,0,0
1409,10,2006,1,0,734.0,3,0.0,1850.0,2698,2,4,736.0,1,535000,1.0,1,0,1,0,0,0,0,1,0,0,0
1410,5,1962,0,0,60.0,3,0.0,912.0,912,1,2,252.0,1,123000,1.0,1,0,1,0,0,0,0,0,0,0,0
1411,4,1955,0,0,0.0,2,0.0,0.0,1152,2,2,0.0,0,82000,0.0,0,0,1,0,0,0,0,0,0,0,0
1412,7,1920,0,0,0.0,3,0.0,624.0,1450,1,2,288.0,1,132000,0.0,1,0,0,1,0,0,0,0,0,0,0
1413,5,1921,0,0,0.0,3,0.0,1073.0,1073,1,2,326.0,1,108480,0.0,1,0,1,0,0,0,0,0,0,0,0
1414,5,1967,0,0,450.0,3,0.0,1176.0,1458,1,2,512.0,1,165000,1.0,1,0,1,0,0,0,0,0,0,0,0
1415,7,2006,0,0,170.0,3,0.0,1461.0,1486,2,3,566.0,1,181000,1.0,1,0,1,0,0,0,0,0,0,0,0
1416,5,1961,1,0,0.0,3,0.0,552.0,1774,2,2,384.0,1,165000,1.0,1,0,1,0,0,0,0,0,0,0,0
1417,8,2006,0,0,60.0,3,0.0,1504.0,1504,2,3,510.0,1,199000,1.0,1,0,1,0,0,0,0,0,0,0,0
1418,8,2006,0,0,0.0,3,0.0,1278.0,1278,2,3,584.0,1,198600,1.0,1,0,0,0,1,0,0,0,0,0,0
1419,8,1998,1,0,650.0,3,0.0,1141.0,2263,2,3,420.0,1,258000,1.0,1,0,1,0,0,0,0,0,1,0,0
1420,7,2000,1,0,23.0,3,0.0,1168.0,2787,4,2,820.0,1,269500,1.0,1,0,1,0,0,0,0,0,0,0,0
1421,7,2002,0,0,0.0,3,0.0,707.0,1414,2,3,403.0,1,176000,1.0,1,0,1,0,0,0,0,0,0,0,0
1422,6,1964,1,0,108.0,3,1.0,1302.0,1302,2,3,309.0,1,158000,1.0,1,0,1,0,0,0,0,0,0,0,0
1423,8,2002,1,0,0.0,3,0.0,408.0,1419,2,3,527.0,1,184100,1.0,1,0,1,0,0,0,0,0,0,0,0
1424,6,1971,1,0,176.0,3,0.0,1625.0,1220,2,2,944.0,1,170000,1.0,1,1,1,0,0,0,0,0,0,0,0
1425,6,1986,0,0,242.0,4,0.0,572.0,1982,2,2,501.0,1,208000,1.0,1,0,1,0,0,0,0,0,0,0,0
1426,6,2003,0,0,170.0,3,0.0,848.0,848,1,3,420.0,1,140000,1.0,1,0,0,1,0,0,0,0,0,0,0
1427,8,2007,1,0,174.0,3,1.0,1596.0,1648,2,4,482.0,1,230000,1.0,1,0,0,1,0,1,0,0,0,0,0
1428,8,1989,0,0,0.0,3,1.0,1337.0,1337,2,3,462.0,1,188500,1.0,1,0,1,0,0,1,0,0,0,0,0
