,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,attached_garage,has_basement,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale,log_gr_liv_area,log_total_bsmt_sf,sqrt_gr_liv_area
1028,10,2006,1,0,1031.0,3,1.0,1410.0,2945,3,3,641.0,1,438780,1.0,1,0,1,0,0,1,0,1,0,0,0,7.987864096085687,7.251352075545646,54.26785420486054
1029,6,1962,0,0,305.0,3,1.0,1099.0,1431,1,2,296.0,1,165000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.266128779556451,7.0021650535432975,37.82856063875548
1030,5,1967,0,0,60.0,3,0.0,892.0,892,1,2,288.0,1,100000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.79346613258001,6.793477343279501,29.866369046136157
1031,7,1960,0,0,128.0,3,0.0,1329.0,1329,1,2,441.0,1,176000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.192182058713246,7.192189583139414,36.45545226711637
1032,5,1955,1,0,0.0,3,0.0,1763.0,1779,1,2,454.0,1,170000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.483806687665835,7.474777854531529,42.17819341792628
1033,7,2007,1,0,130.0,3,0.0,1373.0,1555,2,3,660.0,1,174000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.349230824613334,7.224760689062642,39.433488306260706
1034,6,1925,0,0,0.0,3,0.0,768.0,1236,2,2,384.0,1,127000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.119635638017636,6.643802753896235,35.156791662493895
1035,7,1999,0,0,0.0,3,0.0,831.0,1651,2,2,450.0,1,185900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.409136443920128,6.722641828477388,40.63249930782009
1036,5,1938,0,0,0.0,3,0.0,190.0,886,1,2,273.0,1,91300,1.0,1,0,0,1,0,0,0,0,0,0,0,6.786716950605081,5.24707670235444,29.765752132274432
1037,6,2003,0,0,120.0,3,0.0,1682.0,1700,2,3,544.0,1,200000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.438383530044307,7.4277447858184305,41.23105625617661
1038,6,1949,0,0,320.0,3,0.0,1040.0,1846,2,2,315.0,1,143000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.520776415062797,6.946985607473806,42.96510211788167
1039,5,1958,0,0,0.0,4,0.0,1052.0,1920,2,3,451.0,1,172500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.560080465021827,6.958457898955898,43.81780460041329
1040,4,1963,0,0,20.0,4,0.0,1088.0,1088,1,2,520.0,0,110000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.992096427415888,6.99210561855012,32.984845004941285
1041,4,1957,0,0,160.0,3,0.0,1040.0,1362,1,2,768.0,1,140000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.216709486709457,6.946985607473806,36.90528417449187
1042,6,2006,0,0,0.0,3,0.0,1314.0,1314,2,3,440.0,1,176432,1.0,1,0,1,0,0,0,0,0,0,0,0,7.1808311990445555,7.180838809365674,36.24913792078372
1043,6,1991,0,0,88.0,3,0.0,1278.0,1294,2,3,496.0,1,179200,1.0,1,0,1,0,0,0,0,0,0,0,0,7.165493475060845,7.153059459633002,35.9722114972099
1044,7,2005,0,0,80.0,3,0.0,1274.0,1274,2,3,508.0,1,203000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.149916836132109,7.149924685394867,35.6931365951495
1045,7,2007,1,0,0.0,3,0.0,1689.0,1689,2,3,954.0,1,248328,1.0,1,0,1,0,0,0,0,0,0,0,0,7.4318919168078,7.431897837453388,41.09744517606904
1046,9,2008,0,0,406.0,3,1.0,1641.0,1641,2,4,885.0,1,316500,1.0,1,0,1,0,0,1,0,0,0,0,0,7.403061091090091,7.40306718491674,40.50925820105819
1047,7,1948,0,0,0.0,3,0.0,570.0,1079,1,2,249.0,1,125600,1.0,1,0,1,0,0,0,0,0,0,0,0,6.983789965258135,6.345653904534354,32.848135411313685
1048,5,1959,0,0,164.0,3,0.0,984.0,984,1,1,308.0,0,110000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.891625897052253,6.891636059602241,31.368774282716245
1049,4,1920,1,0,0.0,3,0.0,960.0,960,1,1,308.0,1,108500,0.0,1,0,0,1,0,0,0,0,0,0,0,6.866933284461882,6.8669437010742955,30.983866769659336
1050,6,1987,0,0,72.0,3,0.0,1112.0,1137,2,3,551.0,1,176000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.036148493750536,7.013924467575848,33.71943060017473
1051,6,1963,0,0,295.0,3,0.0,1380.0,1380,1,2,364.0,1,154000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.22983877815125,7.229846024501807,37.14835124201342
1052,6,1986,0,0,228.0,4,0.0,1256.0,1256,2,3,578.0,1,180000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.135687347028144,7.135695308779889,35.4400902933387
1053,5,1976,0,0,0.0,3,0.0,1142.0,1142,1,2,528.0,1,134000,1.0,1,0,0,1,0,0,0,0,0,0,0,7.040536390215956,7.040545146745043,33.793490497431605
1054,6,1950,0,0,0.0,3,0.0,1202.0,2158,2,3,576.0,1,243000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.67693714581808,7.0917504345281,46.45427859734774
1055,8,2002,1,0,236.0,3,0.0,1616.0,1629,2,3,808.0,1,270000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.395721608602045,7.387715427180706,40.36087214122113
1056,6,1983,0,0,0.0,4,0.0,1084.0,1080,1,2,484.0,1,134000,1.0,1,0,1,0,0,0,1,0,0,0,0,6.984716320118266,6.988422407049292,32.863353450309965
1057,7,1993,0,0,256.0,3,1.0,1347.0,2646,2,3,656.0,1,260000,1.0,1,0,1,0,0,0,0,0,1,0,0,7.880804344674901,7.205642600287781,51.43928459844674
1058,7,2006,0,0,0.0,3,0.0,738.0,1491,2,3,484.0,1,168675,1.0,1,0,1,0,0,0,0,0,0,0,0,7.307202314764738,6.603957374644172,38.61346915261564
1059,6,1994,0,0,32.0,3,0.0,392.0,1694,2,2,398.0,1,160000,1.0,1,0,1,0,0,0,0,1,0,0,0,7.434847875211999,5.971287349669164,41.15823125451335
1060,5,1890,0,0,0.0,3,0.0,684.0,1080,1,3,0.0,0,95000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.984716320118266,6.527972537398722,32.863353450309965
1061,6,2005,0,0,0.0,3,0.0,704.0,1422,2,3,440.0,1,173000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.259819610363186,6.556792560602613,37.70941526992961
1062,7,2006,0,0,0.0,3,0.0,1293.0,1301,2,3,572.0,1,187750,1.0,1,0,0,0,1,0,0,0,0,0,0,7.170888478512505,7.164728112694,36.069377593742864
1063,7,1986,0,0,123.0,4,0.0,791.0,2093,2,2,542.0,1,215000,1.0,1,0,1,0,0,0,0,1,0,0,0,7.646353722445999,6.6733106099127735,45.749316934791494
1064,5,1967,0,0,340.0,3,0.0,1073.0,1073,1,2,270.0,1,120000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.9782137426306985,6.978223062251763,32.7566787083184
1065,7,2005,0,0,143.0,3,0.0,1494.0,1506,2,3,672.0,1,249000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.317212408359839,7.30921905911079,38.80721582386451
1066,7,1967,1,0,264.0,3,0.0,1334.0,1334,2,2,477.0,1,164500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.195937226475569,7.1959447226993465,36.52396473549935
1067,7,1986,0,0,0.0,3,0.0,0.0,1295,2,3,312.0,1,230000,1.0,0,0,0,1,0,0,0,0,0,0,0,7.166265974133638,-4.605170185988091,35.98610843089316
1068,7,1929,0,0,0.0,3,0.0,672.0,1344,1,3,456.0,1,140000,1.0,1,0,0,1,0,0,0,0,0,0,0,7.203405521083095,6.51027322136481,36.66060555964672
1069,5,1952,0,0,0.0,4,0.0,732.0,732,1,2,240.0,1,118900,0.0,1,0,1,0,0,0,0,0,0,0,0,6.595780513961311,6.595794175070184,27.055498516937366
1070,8,2008,0,0,0.0,3,0.0,1468.0,1468,2,3,904.0,1,239900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.291656209174461,7.29166302114036,38.31448812133603
1071,6,1975,0,0,0.0,3,0.0,1069.0,1069,2,2,440.0,1,146300,1.0,1,0,1,0,0,0,0,0,0,0,0,6.974478911025045,6.974488265518242,32.69556544854363
1072,5,1975,0,0,0.0,3,0.0,1040.0,1040,1,2,499.0,1,124000,1.0,1,0,0,1,0,0,0,0,0,0,0,6.946975992135418,6.946985607473806,32.2490309931942
1073,5,1963,0,0,0.0,3,0.0,925.0,999,1,2,308.0,1,130000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.906754778648554,6.8298045482648,31.606961258558215
1074,7,2000,0,0,108.0,3,0.0,1349.0,1349,2,2,539.0,1,179000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.207118856207756,7.2071262690787234,36.72873534441391
1075,7,1990,0,0,0.0,3,0.0,1424.0,1442,2,2,500.0,1,180500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.273786317844895,7.261232114419173,37.97367509209505
1076,8,2008,0,0,194.0,3,0.0,1573.0,1578,2,4,840.0,1,287090,1.0,1,0,1,0,0,0,0,0,0,0,0,7.363913501405819,7.360746260317155,39.72404813208241
1077,5,1956,0,0,0.0,3,0.0,0.0,882,1,2,308.0,1,97000,0.0,0,0,0,1,0,0,0,0,0,0,0,6.782192056006791,-4.605170185988091,29.698484809834994
1078,7,2002,0,0,40.0,3,0.0,1368.0,1511,2,3,398.0,1,246990,1.0,1,0,1,0,0,0,0,0,0,0,0,7.32052696227274,7.221112408097299,38.87158345115362
1079,6,1964,0,0,138.0,3,0.0,1302.0,1128,1,2,480.0,0,154204,1.0,1,0,1,0,0,0,0,0,0,0,0,7.028201432058005,7.171664503230571,33.58571124749333
1080,7,1958,0,0,125.0,3,0.0,1312.0,1312,1,2,495.0,1,186000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.179307969504034,7.179315591426207,36.22154055254967
1081,5,1972,0,0,356.0,3,0.0,630.0,1302,2,2,264.0,1,111750,0.0,1,0,0,1,0,0,0,0,0,0,1,7.171656822768514,6.445735692275476,36.08323710533743
1082,7,2007,0,0,0.0,3,0.0,628.0,1356,2,3,484.0,1,177439,1.0,1,0,1,0,0,0,0,0,0,0,0,7.212294468500341,6.442556089908299,36.823905279043935
1083,9,2008,0,0,154.0,3,0.0,1104.0,2184,2,4,836.0,1,335000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.688913336864796,7.006704284767032,46.73328578219169
1084,7,1976,1,0,660.0,3,0.0,803.0,1964,2,2,483.0,1,205000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.582738488914411,6.6883671671693445,44.31703961232068
1085,8,1990,0,0,0.0,3,1.0,1312.0,1321,1,3,484.0,1,212000,1.0,1,0,1,0,0,1,0,0,0,0,0,7.186144304522325,7.179315591426207,36.345563690772494
1086,7,1983,0,0,174.0,3,0.0,1260.0,1260,2,2,598.0,1,181900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.138866999945524,7.138874936421966,35.4964786985977
1087,5,1910,0,0,0.0,4,0.0,264.0,1432,2,2,360.0,1,132000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.266827347520591,5.575986981216812,37.841775856849004
1088,7,1994,0,0,0.0,4,0.0,779.0,1958,2,3,499.0,1,220000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.579678823090456,6.65802388275883,44.24929377967517
1089,8,2001,1,0,0.0,3,0.0,1753.0,1788,2,4,522.0,1,236500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.488852955733459,7.469089589411524,42.28474902373195
1090,8,2009,0,0,110.0,3,0.0,832.0,1935,2,2,552.0,1,263435,1.0,1,0,0,0,1,0,0,0,0,0,0,7.5678626054638825,6.723844459979747,43.98863489584554
1091,6,1938,0,0,0.0,3,0.0,1272.0,1969,2,2,400.0,1,141000,0.0,1,0,0,1,0,0,1,0,0,0,0,7.585281078639126,7.1483536055043855,44.37341546466758
1092,7,2003,0,0,196.0,3,0.0,847.0,1986,2,3,434.0,1,213000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.593877844605118,6.741712500957802,44.56455991031439
1093,8,2006,1,0,176.0,3,0.0,1342.0,1342,2,3,550.0,1,234250,1.0,1,0,1,0,0,0,0,0,0,1,0,7.201916317531627,7.201923769068693,36.6333181680284
1094,8,1976,1,1,0.0,3,0.0,1565.0,2898,2,3,665.0,1,287000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.971776122880628,7.3556474927301965,53.83307533477908
1095,8,2002,0,0,0.0,3,0.0,870.0,2004,2,3,644.0,1,257500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.602900462204755,6.768504705835444,44.76605857119878
1096,6,1926,0,0,0.0,3,0.0,960.0,986,1,2,180.0,1,102000,0.0,1,0,0,1,0,0,0,0,0,0,0,6.893656354602635,6.8669437010742955,31.400636936215164
1097,7,1930,0,0,0.0,3,0.0,637.0,1108,1,3,280.0,0,139400,1.0,1,0,0,1,0,0,1,0,0,0,0,7.010311867307229,6.456785354036069,33.28663395418648
1098,3,1915,0,0,0.0,3,0.0,672.0,1214,1,2,936.0,1,105000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.101675971619444,6.51027322136481,34.84250278036869
1099,8,1970,0,0,0.0,4,1.0,2217.0,2217,2,3,621.0,1,268000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.7039102096163115,7.703914720206049,47.085029467974216
1100,6,1966,0,0,0.0,4,0.0,697.0,2201,2,3,432.0,1,274970,1.0,1,0,1,0,0,0,0,1,0,0,0,7.696667081526462,6.546799757859899,46.9148164229596
1101,7,2005,0,0,16.0,3,0.0,1220.0,1220,2,3,397.0,1,180000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.106606137727303,7.1066143344150206,34.92849839314596
1102,7,1928,0,0,0.0,5,0.0,689.0,1378,2,3,360.0,0,161000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.228388451573604,6.535255784696433,37.12142238654117
1103,8,2005,0,0,674.0,3,0.0,1964.0,1964,2,3,892.0,1,370000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.582738488914411,7.582743580551143,44.31703961232068
1104,7,2005,0,0,0.0,3,0.0,1270.0,1270,2,3,524.0,1,175900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.146772179452637,7.146780053437385,35.63705936241092
1105,5,1979,0,0,0.0,3,0.0,0.0,2240,2,2,528.0,1,142953,0.0,0,0,1,0,0,0,0,0,0,0,0,7.7142311448490855,-4.605170185988091,47.32863826479693
1106,8,1994,0,0,0.0,3,1.0,1494.0,1494,1,3,478.0,1,279700,1.0,1,0,1,0,0,0,0,0,0,0,0,7.309212365692763,7.30921905911079,38.65229618017538
1107,5,1957,0,0,0.0,3,0.0,1179.0,1364,1,2,331.0,1,132000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.218176838403408,7.072430382265608,36.932370625238775
1108,9,2000,1,0,204.0,3,0.0,1440.0,2153,2,4,736.0,1,313000,1.0,1,1,1,0,0,0,0,0,0,0,0,7.674617497364363,7.272405336990378,46.400431032480725
1109,4,1920,0,0,0.0,3,0.0,637.0,1336,1,2,570.0,1,108000,0.0,1,0,0,0,0,0,0,0,0,0,0,7.197435354096591,6.456785354036069,36.55133376499413
1110,7,2003,0,0,92.0,3,0.0,746.0,1656,2,3,397.0,1,165400,1.0,1,0,1,0,0,0,0,0,0,0,0,7.412160334945205,6.614739004939654,40.69397989875161
1111,6,1995,0,0,68.0,3,0.0,781.0,1499,2,3,473.0,1,187000,1.0,1,1,1,0,0,0,0,0,0,0,0,7.312553498102598,6.660587953855026,38.71692136521188
1112,8,1995,0,0,506.0,3,0.0,1462.0,2794,2,4,810.0,1,403000,1.0,1,0,1,0,0,0,0,0,1,0,0,7.935229539816907,7.287567480231612,52.85830114561004
1113,6,1976,0,0,298.0,3,0.0,848.0,2030,2,3,551.0,1,195000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.615791072035833,6.742892428175203,45.05552130427524
1114,6,1961,1,0,291.0,3,0.0,1218.0,1254,1,2,525.0,1,158500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.134093721192866,7.104973658416763,35.41186241925155
1115,8,2002,0,0,210.0,3,0.0,1065.0,1989,2,3,586.0,1,255000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.5953872788539725,6.970739467770804,44.598206241955516
1116,5,1956,0,0,0.0,3,0.0,1898.0,1898,2,2,484.0,1,236500,1.0,1,0,1,0,0,0,0,1,0,0,0,7.5485559791698735,7.548561247859892,43.56604182158393
1117,5,1966,1,0,52.0,3,0.0,988.0,988,1,2,360.0,1,129250,0.0,1,0,1,0,0,0,0,0,0,0,0,6.895682697747868,6.895692819154136,31.432467291003423
1118,5,1976,0,0,0.0,3,0.0,0.0,1872,2,2,484.0,1,100000,1.0,0,0,1,0,0,0,0,0,0,0,0,7.534762657037537,-4.605170185988091,43.266615305567875
1119,8,2001,0,0,256.0,3,0.0,1531.0,2439,2,3,560.0,1,275000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.79934339821592,7.333682927314994,49.38623289946298
1120,8,1999,0,0,192.0,3,0.0,850.0,1764,2,3,560.0,1,207000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.475339236566737,6.745248114121041,42.0
1121,5,1965,1,0,166.0,3,0.0,864.0,1200,1,3,884.0,1,146000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.090076835776092,6.76158434281115,34.64101615137755
1122,6,1972,0,0,380.0,3,0.0,494.0,1030,1,2,264.0,1,116000,0.0,1,0,0,1,0,0,0,0,0,0,1,6.937314081223682,6.202555759898017,32.09361307176243
1123,7,1997,0,0,573.0,3,0.0,1057.0,2034,2,3,645.0,1,219500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.617759576608505,6.963199446563423,45.09988913511872
1124,7,2003,0,0,163.0,3,0.0,1405.0,1405,2,3,478.0,1,173000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.247792581767846,7.24779969918024,37.48332962798263
1125,4,1956,0,0,0.0,3,0.0,1134.0,1229,1,2,284.0,1,135000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.113956109566034,7.033515302590968,35.05709628591621
1126,7,2003,0,0,0.0,3,0.0,979.0,1932,2,3,610.0,1,213000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.566311014772463,6.886541856982939,43.95452195167182
1127,6,1954,0,0,0.0,3,0.0,967.0,1299,1,3,494.0,1,150000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.1693500166706,6.874208836661458,36.0416425818802
1128,7,2006,0,0,72.0,3,0.0,1258.0,1402,0,3,648.0,1,194201,1.0,1,0,1,0,0,0,0,0,0,0,0,7.2456550675945355,7.137286386354388,37.44329045369811
1129,7,2005,0,0,16.0,3,0.0,1346.0,1504,2,3,457.0,1,181000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.315883504509785,7.20489993959758,38.781438859330635
1130,6,1958,0,0,243.0,3,0.0,1442.0,1442,1,2,301.0,1,157900,1.0,1,0,1,0,0,0,0,0,0,0,0,7.273786317844895,7.273793252633609,37.97367509209505
1131,7,1999,0,0,0.0,3,0.0,951.0,1779,2,3,586.0,1,217000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.483806687665835,6.857524577737213,42.17819341792628
1132,8,2005,0,0,0.0,3,0.0,1082.0,1953,2,3,1043.0,1,252000,1.0,1,0,0,0,1,0,0,0,0,0,0,7.577121930876679,6.9865757015078955,44.19275958796871
1133,7,2002,0,0,0.0,3,0.0,872.0,1909,2,3,529.0,1,197000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.554334823725748,6.770800891733132,43.69210454990696
1134,7,2004,0,0,200.0,3,0.0,868.0,1630,2,3,436.0,1,189500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.396335293800808,6.766203235331314,40.3732584763727
1135,5,1918,0,0,0.0,3,0.0,686.0,1250,1,1,280.0,0,116000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.1308988302963465,6.530892204879113,35.35533905932738
1136,5,1950,0,0,0.0,3,0.0,876.0,988,1,2,276.0,1,119000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.895682697747868,6.775377506396349,31.432467291003423
1137,6,1954,0,0,0.0,3,0.0,854.0,1278,1,2,240.0,1,127500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.15305163493748,6.7499429033218865,35.749125863438955
1138,6,2005,0,0,0.0,3,0.0,858.0,1716,2,3,615.0,1,200825,1.0,1,0,0,0,1,0,0,0,0,0,0,7.447751280047908,6.754615754431698,41.42463035441596
1139,2,1922,0,0,0.0,3,0.0,498.0,498,1,2,216.0,0,35000,0.0,1,0,1,0,0,0,0,0,0,0,0,6.210600077024653,6.210620157144331,22.315913604421397
1140,7,1978,0,1,168.0,3,0.0,1420.0,2840,2,3,1314.0,1,292500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.951559331155252,7.258419192824031,53.291650377896914
1141,6,1970,0,0,127.0,3,0.0,483.0,987,1,2,280.0,1,106000,0.0,1,0,0,1,0,0,0,0,0,0,1,6.894670039433482,6.180037357371996,31.416556144810016
1142,8,2002,1,0,270.0,3,1.0,1712.0,1712,2,3,701.0,1,286500,1.0,1,0,1,0,0,0,0,0,0,1,0,7.445417556701687,7.445423397806123,41.376321731154405
1143,7,2006,0,0,0.0,3,0.0,1335.0,1335,2,3,575.0,1,210400,1.0,1,0,0,0,1,0,0,0,0,0,0,7.19668657083435,7.196694061442999,36.53765181289022
1144,8,2003,1,0,472.0,3,1.0,1518.0,1518,1,4,588.0,1,274000,1.0,1,0,1,0,0,0,0,0,0,1,0,7.325148957955575,7.32515554554916,38.961519477556315
1145,8,2007,0,0,0.0,3,0.0,920.0,1780,2,3,612.0,1,264966,1.0,1,0,1,0,0,1,0,0,0,0,0,7.484368643286131,6.82438453954923,42.190046219457976
1146,4,1910,0,0,0.0,2,0.0,771.0,1484,2,2,264.0,0,50000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.302496423727326,6.64770134364783,38.52272056851645
1147,7,1990,0,0,272.0,3,0.0,1223.0,2503,2,3,564.0,1,300000,1.0,1,0,1,0,0,0,1,0,0,0,0,7.8252452914317745,7.109070312268625,50.02999100539596
1148,8,1972,0,0,0.0,3,1.0,1952.0,2704,2,4,538.0,1,345000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.902487437162855,7.5766148899107355,52.0
1149,8,1994,1,0,519.0,3,1.0,1556.0,1592,2,3,484.0,1,228000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.3727463664043285,7.349880131452904,39.89987468652001
1150,7,2003,0,0,0.0,3,0.0,384.0,1394,2,3,400.0,1,165500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.2399325913204695,5.950668593915315,37.33630940518894
1151,4,1925,0,0,0.0,3,0.0,686.0,1328,1,2,210.0,1,107000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.191429330036379,6.530892204879113,36.4417343165772
1152,8,2001,0,0,0.0,3,0.0,1593.0,1593,1,4,682.0,1,286000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.373374309910049,7.37338058735425,39.91240408695021
1153,4,1920,0,0,0.0,3,0.0,720.0,720,1,2,0.0,0,34900,0.0,1,0,0,0,0,0,0,0,0,0,0,6.579251212010101,6.57926510080254,26.832815729997478
1154,5,1964,0,0,0.0,3,0.0,912.0,912,1,2,288.0,1,115000,1.0,1,0,1,0,0,0,0,0,0,0,0,6.815639990074331,6.815650954926498,30.199337741083
1155,8,2003,0,0,40.0,3,1.0,1273.0,1456,2,3,400.0,1,215000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.283448228756631,7.149139453986097,38.157568056677825
1156,7,1915,0,0,0.0,4,0.0,672.0,1944,2,2,216.0,0,179900,0.0,1,0,0,1,0,0,0,0,0,0,0,7.572502985020384,6.51027322136481,44.090815370097204
1157,8,2005,0,0,216.0,3,0.0,1074.0,2064,2,3,527.0,1,250000,1.0,1,0,1,0,0,1,0,1,0,0,0,7.6324011266014535,6.979154586012427,45.43126676640219
1158,5,1928,0,0,0.0,3,0.0,1042.0,1576,1,2,225.0,1,149000,0.0,1,0,0,1,0,0,0,0,0,0,0,7.362645270417825,6.948906819196245,39.698866482558415
1159,6,1995,0,0,0.0,3,0.0,773.0,1658,2,2,431.0,1,188000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.4133673356952405,6.650291985114353,40.718546143004666
1160,3,1930,0,0,0.0,4,0.0,713.0,713,1,3,371.0,0,99800,0.0,1,0,1,0,0,0,0,0,0,0,0,6.569481420414296,6.569495445561385,26.70205984563738
1161,7,1890,0,0,0.0,4,0.0,718.0,2554,1,2,704.0,0,159500,0.0,1,0,0,1,0,0,1,0,0,0,0,7.845416036592485,6.576483496527838,50.53711507397311
1162,8,2007,0,0,270.0,3,0.0,1482.0,2574,2,4,868.0,1,276000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.853216388156072,7.301154553471593,50.73460357586329
1163,6,1976,0,0,0.0,3,0.0,804.0,1548,2,3,440.0,1,155000,0.0,1,0,1,0,0,0,0,0,0,0,0,7.344719054149673,6.6896117069125625,39.344631145812
1164,5,1969,1,0,176.0,3,0.0,1188.0,1404,2,2,504.0,1,160000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.247080584585756,7.08003491739558,37.469987990390386
1165,5,1964,0,0,0.0,3,0.0,720.0,1440,1,2,480.0,1,157500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.272398392570047,6.57926510080254,37.94733192202055
1166,5,1900,0,0,0.0,3,0.0,1272.0,2200,2,2,0.0,0,145900,0.0,1,0,1,0,0,0,0,0,0,0,0,7.696212639346407,7.1483536055043855,46.9041575982343
1167,7,1996,0,0,0.0,3,0.0,672.0,2037,2,3,472.0,1,229000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.619233416226805,6.51027322136481,45.13313638558703
1168,4,1946,0,0,0.0,3,0.0,0.0,896,1,2,280.0,1,79000,0.0,0,0,0,1,0,0,0,0,0,0,0,6.79794041297493,-4.605170185988091,29.93325909419153
1169,4,1925,0,0,0.0,3,0.0,1151.0,1281,2,2,580.0,1,128500,0.0,1,0,1,0,0,0,0,0,0,0,0,7.155396301896734,7.048395096781448,35.79106033634656
1170,8,1998,0,0,242.0,3,0.0,1044.0,1976,2,3,885.0,1,286000,1.0,1,0,1,0,0,0,0,0,1,0,0,7.588829878307813,6.950824346940771,44.45222154178574
1171,6,1997,0,0,0.0,3,0.0,945.0,1608,2,2,470.0,1,189500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.382746449738912,6.851195509448336,40.099875311526844
1172,5,1953,1,0,140.0,3,0.0,0.0,1210,1,2,616.0,1,102900,1.0,0,0,1,0,0,0,0,0,0,0,0,7.098375638590786,-4.605170185988091,34.785054261852174
1173,5,1953,0,0,0.0,3,0.0,1216.0,1728,1,2,371.0,1,156000,1.0,1,0,1,0,0,0,0,0,0,0,0,7.454719949364001,7.103330286176509,41.569219381653056
1174,8,2005,1,0,245.0,3,1.0,1094.0,2482,2,3,642.0,1,281213,1.0,1,0,1,0,0,0,0,0,0,0,0,7.8168199657645525,6.997605123707975,49.8196748283246
1175,7,1960,0,0,0.0,3,1.0,585.0,2069,2,3,505.0,1,242000,1.0,1,1,1,0,0,1,0,0,0,0,0,7.634820677745543,6.371628941102849,45.48626166217664
1176,6,1960,0,0,30.0,3,0.0,1478.0,1478,2,2,498.0,1,157500,1.0,1,0,1,0,0,0,0,0,0,0,0,7.298445101508147,7.298451867385123,38.44476557348217
